"name","slice","area","peri","radMean","radSD","radMin","radMax","centsize","sphericity","convexity","roundness","calliper","circularity","eccentricityboundingbox","eccentricityeigen","elongation","length","rectangularity","solidity","width","rectilinearity"
"Kidney_L_mask_RPAT_Cervix0070.mat","70/192","674.9782939576","87.891","14.8098295104057","1.83537574822906","12.1866004363568","18.356660555813","14.9206814174296","0.66387894460998","0.958595883247868","0.658938746020125","35.8717808609051","0.896674452783551","0.741222998994978","0.586068075970564","0.258777001005022","35.8413126783432","0.708880624618795","0.968472906403941","26.5664052713583","0.281997806623654"
"Kidney_L_mask_RPAT_Cervix0070.mat","71/192","552.754350596","78.51596","13.4347525377204","1.70915110853227","11.1180764805625","16.6811843154396","13.5448744066851","0.666504024553698","0.95786092513932","0.656706592202846","32.5816361420233","0.898375970573451","0.722184766644296","0.56756236516541","0.277815233355704","32.5259599628725","0.72347511899463","0.966386554621849","23.4897528056688","0.318867847200563"
"Kidney_L_mask_RPAT_Cervix0070.mat","72/192","420.9172880936","69.14092","11.71339511592","1.31887108681018","9.87645381915516","14.342572559135","11.7816363614085","0.688611040901772","0.961942492551567","0.661329569930148","28.3682111236927","0.924021055633147","0.739285533031844","0.595691910258723","0.260714466968156","28.1635343465642","0.717811225497135","0.973015873015873","20.8208935014604","0.346562986922447"
"Kidney_L_mask_RPAT_Cervix0070.mat","73/192","272.6005927784","55.07836","9.38041088899974","0.79317403370863","7.93892004192529","10.9185615679916","9.41675011715011","0.727103107171064","0.926296606909535","0.6682359699763","21.6083995172248","0.884587162442052","0.811119361366013","0.700189046186586","0.188880638633987","21.535255016598","0.72467284857818","0.952038369304556","17.4676622959172","0.424733635575232"
"Kidney_L_mask_RPAT_Cervix0071.mat","8/147","212.1752724648","48.04708","8.28322529849117","1.02469579658899","6.34845504802707","10.0096093226518","8.32697744144183","0.63423604692148","0.962623642412052","0.661033602720304","19.6442884413358","0.958268149438973","0.732882928862302","0.652543411408007","0.267117071137698","19.5681087621832","0.756070782700991","0.962616822429907","14.3411328619249","0.414824258762105"
"Kidney_L_mask_RPAT_Cervix0071.mat","9/147","330.9659589904","58.594","10.3558944759386","1.2203137073176","7.97767154505911","12.3500362854209","10.4091785743044","0.645963409393108","0.953199561607873","0.657235291519162","24.1589251027441","0.908550448526419","0.754286319687595","0.641010443015598","0.245713680312405","23.7244564089657","0.779568990534072","0.960159362549801","17.8950329113075","0.447676076790155"
"Kidney_L_mask_RPAT_Cervix0071.mat","10/147","604.9398545032","78.51596","14.0737467315569","1.72593401177234","11.1627965258457","16.8666849448396","14.1595338342303","0.661825163768237","0.954626914387089","0.665938064441786","33.1664814271035","0.898700886798164","0.717152315224617","0.576885621077184","0.282847684775383","32.750496334578","0.786438960503553","0.972406181015453","23.4870942710979","0.285581539975591"
"Kidney_L_mask_RPAT_Cervix0071.mat","11/147","775.2293935688","90.23476","15.9360225670121","1.90919802746166","12.8160750037861","19.3720594410779","16.0377843875666","0.661575246698343","0.952716667544415","0.671148488407341","37.7374473907921","0.8951285721391","0.717813453785456","0.570735332440807","0.282186546214544","37.6838675394302","0.760514852413856","0.984306887532694","27.049987110472","0.208345889677913"
"Kidney_L_mask_RPAT_Cervix0071.mat","12/147","1078.042646504","107.81296","18.698786903158","2.31274098628548","14.3490861750008","23.2301246859346","18.803320953964","0.617693033033478","0.969346924560523","0.668812509156643","44.221975236138","0.914708711419929","0.745741578650515","0.604242166640492","0.254258421349485","44.2168834362008","0.739386175827512","0.984326018808777","32.9743684567182","0.296840061523067"
"Kidney_L_mask_RPAT_Cervix0071.mat","13/147","1167.9939756072","113.67236","19.4981670544417","2.50561860745819","14.5982992652536","24.1857345139008","19.6206498919006","0.603591313584594","0.963687567791156","0.664179637017346","46.4780077155981","0.896380799662292","0.739927985259418","0.589743933875272","0.260072014740582","46.3847819960036","0.73366889990663","0.979274611398964","34.3213982890002","0.236815605333949"
"Kidney_L_mask_RPAT_Cervix0071.mat","14/147","1524.366035184","128.9068","22.2549705325955","3.17191565259772","16.4171428304636","27.6858872663473","22.4362368670221","0.59297875023926","0.964030729479579","0.664716867906677","53.766181340244","0.891169493760505","0.705139427038095","0.564363315150555","0.294860572961905","53.6550241177208","0.750919662555766","0.98273572377158","37.8342729640848","0.239716054692594"
"Kidney_L_mask_RPAT_Cervix0071.mat","15/147","1704.9553447576","137.10996","23.5215104033198","3.39402493690134","17.1098489429403","29.2821501974058","23.7215405448223","0.584309855239256","0.959156575281722","0.663054756022297","57.1344081939141","0.877860016201583","0.698417472326237","0.568902340516215","0.301582527673763","57.0280751889107","0.75062061215271","0.978715017737485","39.8294041250696","0.217843631178452"
"Kidney_L_mask_RPAT_Cervix0071.mat","16/147","1875.2448838232","144.14124","24.6857152611737","3.61030653283092","18.944089458741","30.8763847215435","24.9052240671322","0.613546230544378","0.959539392391359","0.660904509610557","60.4967088954102","0.873910828042792","0.690558294006607","0.55234168506239","0.309441705993393","60.4957564598057","0.74200668869156","0.97640328923847","41.7758463755226","0.215689196110598"
"Kidney_L_mask_RPAT_Cervix0071.mat","17/147","1989.9156621456","147.65688","25.4061668915944","3.5400478382966","19.657120183747","31.6073754715143","25.6111945578572","0.621915609584944","0.966433975136971","0.66705658281111","62.6818883180652","0.893395745890183","0.691291255572361","0.57134651499905","0.308708744427639","62.6815431315911","0.732646109254825","0.986721144024515","43.3312026526507","0.272253842326352"
"Kidney_L_mask_RPAT_Cervix0071.mat","18/147","2129.9925410544","152.3444","26.2271441612562","3.34292416409752","20.5534190722023","32.646972336754","26.4044339554445","0.629565855608095","0.958989803105098","0.672013443365798","63.7787009846767","0.884851612454956","0.721194495857556","0.604904108704822","0.278805504142444","63.7505860163001","0.726703608068158","0.981645569620253","45.9765717426493","0.213533092169744"
"Kidney_L_mask_RPAT_Cervix0071.mat","19/147","2152.652036172","153.51628","26.364972477447","3.26161193738549","20.568241183321","32.593407459975","26.5300475772527","0.631055258907158","0.949552707682459","0.674799830590365","64.1115830724776","0.871011532798017","0.725752428760678","0.616299276029436","0.274247571239322","64.0764799424171","0.722417146043406","0.982758620689655","46.503660944644","0.210916884193828"
"Kidney_L_mask_RPAT_Cervix0071.mat","20/147","2156.085293008","152.3444","26.3313860661848","2.89938961722835","21.7982000907104","32.5488539523519","26.4600468157298","0.669707146144706","0.946942284176478","0.677464648401249","63.4332484726425","0.869327841594498","0.754209877625745","0.656763980615729","0.245790122374255","63.4332356901303","0.710460588391259","0.98125","47.8419729272582","0.209840134898437"
"Kidney_L_mask_RPAT_Cervix0071.mat","21/147","2114.886210976","150.00064","26.044271169064","2.3670050015557","21.8939493056266","30.5121279653378","26.1258795203937","0.717549078533574","0.952374622587445","0.687132555984251","60.542092779434","0.892024443754224","0.807339773959299","0.714539654349629","0.192660226040701","59.7953913262135","0.732647769936159","0.977777777777778","48.275197717113","0.262258602607878"
"Kidney_L_mask_RPAT_Cervix0071.mat","22/147","2016.6950654664","144.14124","25.3965378389422","1.82871499777998","22.1547256351396","28.6375959616661","25.4477885690162","0.773623793868579","0.949594602491803","0.695587154354076","56.5667337854326","0.898039734080196","0.841811488160307","0.778004026236023","0.158188511839693","56.5219248930082","0.749879532820552","0.980961923847695","47.5808057078683","0.200965309237958"
